mode,step,topic,source_timestamp_ms,received_timestamp_ms,mirrored_timestamp_ms,latency_ms,payload_size,dropped,success_flag,recovered_flag,cpu_percent,memory_mb,payload_note,fault_type,severity
M2,45,/system_health,4516.0,4544.1888,4545.6168,28.1888,239,0,1,0,25.9231,201.1452,system_ok,,
M2,46,/camera/image_raw,4601.581,4631.2228,4633.4041,29.6418,225,0,1,0,25.7642,203.7943,rgb_frame,,
M2,46,/audio/stream,4602.5991,4624.3394,4626.1307,21.7403,191,0,1,0,25.7642,203.7943,wav_chunk,,
M2,46,/robot_pose,4609.3919,4630.4228,4631.9862,21.0309,193,0,1,0,25.7642,203.7943,pose_state,,
M2,46,/head_cmd,4610.0,4640.2725,4642.9533,30.2725,201,0,1,0,25.7642,203.7943,gaze_adjust,,
M2,46,/speech_cmd,4612.0,4638.8964,4639.6098,26.8964,226,0,1,0,25.7642,203.7943,comfort_prompt,,
M2,46,/event_log,4614.0,4643.5332,4646.3932,29.5332,213,0,1,0,25.7642,203.7943,sync_tick,,
M2,46,/system_health,4616.0,4648.1447,4649.1322,32.1447,181,0,1,0,25.7642,203.7943,system_ok,,
M2,47,/camera/image_raw,4704.9676,4725.1861,4727.4896,20.2184,234,0,1,0,26.4556,197.8535,rgb_frame,,
M2,47,/audio/stream,4713.369,4737.2538,4739.5063,23.8849,262,0,1,0,26.4556,197.8535,wav_chunk,,
M2,47,/robot_pose,4702.4672,4734.553,4736.8623,32.0859,329,0,1,0,26.4556,197.8535,pose_state,,
M2,47,/head_cmd,4710.0,4738.3402,4740.4479,28.3402,319,0,1,0,26.4556,197.8535,gaze_adjust,,
M2,47,/speech_cmd,4712.0,4736.3945,4740.846,24.3945,278,0,1,0,26.4556,197.8535,comfort_prompt,,
M2,47,/event_log,4714.0,4743.8315,4746.4516,29.8315,368,0,1,0,26.4556,197.8535,sync_tick,,
M2,47,/system_health,4716.0,4747.4782,4748.3942,31.4782,340,0,1,0,26.4556,197.8535,system_ok,,
M2,48,/camera/image_raw,4797.6137,4825.8848,4827.8575,28.2711,371,0,1,0,27.0788,202.1762,rgb_frame,,
M2,48,/audio/stream,4800.8572,4836.6567,4838.8939,35.7995,259,0,1,0,27.0788,202.1762,wav_chunk,,
M2,48,/robot_pose,4793.6037,4819.9804,4823.0652,26.3766,236,0,1,0,27.0788,202.1762,pose_state,,
M2,48,/head_cmd,4810.0,4836.1851,4839.1679,26.1851,223,0,1,0,27.0788,202.1762,gaze_adjust,,
M2,48,/speech_cmd,4812.0,4839.7194,4840.6544,27.7194,298,0,1,0,27.0788,202.1762,comfort_prompt,,
M2,48,/event_log,4814.0,4849.6339,4852.4109,35.6339,343,0,1,0,27.0788,202.1762,sync_tick,,
M2,48,/system_health,4816.0,4840.486,4842.8751,24.486,199,0,1,0,27.0788,202.1762,system_ok,,
M2,49,/camera/image_raw,4898.4056,4920.8136,4923.4068,22.408,379,0,1,0,24.9461,200.3179,rgb_frame,,
M2,49,/audio/stream,4906.1777,4939.5602,4940.2434,33.3825,341,0,1,0,24.9461,200.3179,wav_chunk,,
M2,49,/robot_pose,4900.5091,4932.1874,4933.1511,31.6782,237,0,1,0,24.9461,200.3179,pose_state,,
M2,49,/head_cmd,4910.0,4942.3147,4944.9551,32.3147,177,0,1,0,24.9461,200.3179,gaze_adjust,,
M2,49,/speech_cmd,4912.0,4942.3756,4942.8656,30.3756,242,0,1,0,24.9461,200.3179,comfort_prompt,,
M2,49,/event_log,4914.0,4946.4845,4948.6992,32.4845,226,0,1,0,24.9461,200.3179,sync_tick,,
M2,49,/system_health,4916.0,4947.49,4950.4698,31.49,334,0,1,0,24.9461,200.3179,system_ok,,
M2,50,/camera/image_raw,5006.1204,5032.7697,5033.9998,26.6493,198,0,1,0,26.7921,204.2506,rgb_frame,,
M2,50,/audio/stream,5008.651,5035.1213,5037.5145,26.4703,342,0,1,0,26.7921,204.2506,wav_chunk,,
M2,50,/robot_pose,5003.6645,5031.0957,5034.0985,27.4312,320,0,1,0,26.7921,204.2506,pose_state,,
M2,50,/head_cmd,5010.0,5036.6726,5039.3483,26.6726,241,0,1,0,26.7921,204.2506,gaze_adjust,,
M2,50,/speech_cmd,5012.0,5044.8869,5047.5956,32.8869,184,0,1,0,26.7921,204.2506,comfort_prompt,,
M2,50,/event_log,5014.0,5042.2445,5045.763,28.2445,245,0,1,0,26.7921,204.2506,sync_tick,,
M2,50,/system_health,5016.0,5045.3892,5048.0259,29.3892,193,0,1,0,26.7921,204.2506,system_ok,,
M2,51,/camera/image_raw,5103.575,5131.1241,5133.6813,27.5492,252,0,1,0,27.6833,204.9989,rgb_frame,,
M2,51,/audio/stream,5088.8493,5117.6667,5120.3922,28.8174,212,0,1,0,27.6833,204.9989,wav_chunk,,
M2,51,/robot_pose,5096.8719,5125.8003,5127.7505,28.9284,160,0,1,0,27.6833,204.9989,pose_state,,
M2,51,/head_cmd,5110.0,5135.0853,5138.5398,25.0853,279,0,1,0,27.6833,204.9989,gaze_adjust,,
M2,51,/speech_cmd,5112.0,5135.4727,5136.4404,23.4727,249,0,1,0,27.6833,204.9989,comfort_prompt,,
M2,51,/event_log,5114.0,5149.0118,5151.0624,35.0118,334,0,1,0,27.6833,204.9989,sync_tick,,
M2,51,/system_health,5116.0,5146.1748,5148.7518,30.1748,175,0,1,0,27.6833,204.9989,system_ok,,
M2,52,/camera/image_raw,5206.5627,5236.0797,5238.1565,29.5171,280,0,1,0,25.6044,204.4957,rgb_frame,,
M2,52,/audio/stream,5197.3205,5224.364,5226.0448,27.0435,352,0,1,0,25.6044,204.4957,wav_chunk,,
M2,52,/robot_pose,5204.3155,5236.6203,5238.2116,32.3049,290,0,1,0,25.6044,204.4957,pose_state,,
M2,52,/head_cmd,5210.0,5235.1383,5236.3906,25.1383,318,0,1,0,25.6044,204.4957,gaze_adjust,,
M2,52,/speech_cmd,5212.0,5233.2927,5236.2341,21.2927,240,0,1,0,25.6044,204.4957,comfort_prompt,,
M2,52,/event_log,5214.0,5241.2629,5243.7907,27.2629,290,0,1,0,25.6044,204.4957,sync_tick,,
M2,52,/system_health,5216.0,5240.8037,5243.5779,24.8037,262,0,1,0,25.6044,204.4957,system_ok,,
M2,53,/camera/image_raw,5291.2076,5315.3301,5317.9226,24.1225,307,0,1,0,28.3443,206.0086,rgb_frame,,
M2,53,/audio/stream,5298.641,5330.4277,5333.2557,31.7867,277,0,1,0,28.3443,206.0086,wav_chunk,,
M2,53,/robot_pose,5306.9064,5335.5006,5337.2139,28.5942,142,0,1,0,28.3443,206.0086,pose_state,,
M2,53,/head_cmd,5310.0,5340.2424,5342.5913,30.2424,289,0,1,0,28.3443,206.0086,gaze_adjust,,
M2,53,/speech_cmd,5312.0,5335.5337,5338.2497,23.5337,379,0,1,0,28.3443,206.0086,comfort_prompt,,
M2,53,/event_log,5314.0,5343.1977,5345.3483,29.1977,274,0,1,0,28.3443,206.0086,sync_tick,,
M2,53,/system_health,5316.0,5353.0132,5354.3943,37.0132,268,0,1,0,28.3443,206.0086,system_ok,,
M2,54,/camera/image_raw,5394.4024,5423.8369,5425.7356,29.4345,405,0,1,0,27.9821,209.0428,rgb_frame,,
M2,54,/audio/stream,5395.624,5421.5557,5423.2988,25.9317,149,0,1,0,27.9821,209.0428,wav_chunk,,
M2,54,/robot_pose,5399.752,5432.9784,5435.953,33.2263,401,0,1,0,27.9821,209.0428,pose_state,,
M2,54,/head_cmd,5410.0,5432.0839,5435.4504,22.0839,260,0,1,0,27.9821,209.0428,gaze_adjust,,
M2,54,/speech_cmd,5412.0,5442.8664,5443.7481,30.8664,344,0,1,0,27.9821,209.0428,comfort_prompt,,
M2,54,/event_log,5414.0,5444.788,5446.9569,30.788,294,0,1,0,27.9821,209.0428,sync_tick,,
M2,54,/system_health,5416.0,5440.58,5442.3164,24.58,228,0,1,0,27.9821,209.0428,system_ok,,
M2,55,/camera/image_raw,5487.0309,5515.3523,5517.8149,28.3214,218,0,1,0,25.7285,204.975,rgb_frame,,
M2,55,/audio/stream,5506.8941,5532.7439,5535.7856,25.8499,252,0,1,0,25.7285,204.975,wav_chunk,,
M2,55,/robot_pose,5505.958,5543.43,5545.667,37.472,200,0,1,0,25.7285,204.975,pose_state,,
M2,55,/head_cmd,5510.0,5544.2913,5546.996,34.2913,299,0,1,0,25.7285,204.975,gaze_adjust,,
M2,55,/speech_cmd,5512.0,5546.146,5547.8237,34.146,248,0,1,0,25.7285,204.975,comfort_prompt,,
M2,55,/event_log,5514.0,5542.6978,5543.8652,28.6978,240,0,1,0,25.7285,204.975,sync_tick,,
M2,55,/system_health,5516.0,5550.7291,5553.119,34.7291,175,0,1,0,25.7285,204.975,system_ok,,
M2,56,/camera/image_raw,5589.1091,5613.105,5616.4435,23.9959,232,0,1,0,25.7878,203.2328,rgb_frame,,
M2,56,/audio/stream,5613.3182,5648.6929,5650.9342,35.3747,341,0,1,0,25.7878,203.2328,wav_chunk,,
M2,56,/robot_pose,5599.5484,5630.4803,5633.3629,30.9319,299,0,1,0,25.7878,203.2328,pose_state,,
M2,56,/head_cmd,5610.0,5642.3983,5644.8766,32.3983,242,0,1,0,25.7878,203.2328,gaze_adjust,,
M2,56,/speech_cmd,5612.0,5649.5668,5651.0413,37.5668,256,0,1,0,25.7878,203.2328,comfort_prompt,,
M2,56,/event_log,5614.0,5643.9646,5646.4866,29.9646,230,0,1,0,25.7878,203.2328,sync_tick,,
M2,56,/system_health,5616.0,5647.1641,5649.229,31.1641,161,0,1,0,25.7878,203.2328,system_ok,,
M2,57,/camera/image_raw,5700.0669,5730.2382,5732.892,30.1714,140,0,1,0,26.6506,205.3661,rgb_frame,,
M2,57,/audio/stream,5691.1955,5713.816,5717.5948,22.6205,193,0,1,0,26.6506,205.3661,wav_chunk,,
M2,57,/robot_pose,5691.3281,5721.836,5723.4865,30.5079,260,0,1,0,26.6506,205.3661,pose_state,,
M2,57,/head_cmd,5710.0,5735.5315,5738.1808,25.5315,264,0,1,0,26.6506,205.3661,gaze_adjust,,
M2,57,/speech_cmd,5712.0,5738.2714,5739.6313,26.2714,272,0,1,0,26.6506,205.3661,comfort_prompt,,
M2,57,/event_log,5714.0,5737.2137,5739.7557,23.2137,413,0,1,0,26.6506,205.3661,sync_tick,,
M2,57,/system_health,5716.0,5749.4652,5752.2399,33.4652,250,0,1,0,26.6506,205.3661,system_ok,,
M2,58,/camera/image_raw,5786.4287,5815.1644,5816.5147,28.7356,182,0,1,0,25.6313,202.0421,rgb_frame,,
M2,58,/audio/stream,5789.4217,5818.618,5820.1048,29.1963,211,0,1,0,25.6313,202.0421,wav_chunk,,
M2,58,/robot_pose,5806.414,5832.6874,5835.3053,26.2735,242,0,1,0,25.6313,202.0421,pose_state,,
M2,58,/head_cmd,5810.0,5838.6839,5841.3615,28.6839,247,0,1,0,25.6313,202.0421,gaze_adjust,,
M2,58,/speech_cmd,5812.0,5840.2852,5842.8616,28.2852,296,0,1,0,25.6313,202.0421,comfort_prompt,,
M2,58,/event_log,5814.0,5842.8099,5845.0744,28.8099,209,0,1,0,25.6313,202.0421,sync_tick,,
M2,58,/system_health,5816.0,5841.9555,5844.7708,25.9555,282,0,1,0,25.6313,202.0421,system_ok,,
M2,59,/camera/image_raw,5903.1871,5934.1867,5936.3061,30.9996,339,0,1,0,27.2661,206.6183,rgb_frame,,
M2,59,/audio/stream,5902.2468,5930.5154,5933.2213,28.2686,272,0,1,0,27.2661,206.6183,wav_chunk,,
M2,59,/robot_pose,5900.231,5928.5738,5930.1852,28.3428,298,0,1,0,27.2661,206.6183,pose_state,,
M2,59,/head_cmd,5910.0,5948.7359,5950.6361,38.7359,260,0,1,0,27.2661,206.6183,gaze_adjust,,
M2,59,/speech_cmd,5912.0,5937.5699,5939.3795,25.5699,348,0,1,0,27.2661,206.6183,comfort_prompt,,
M2,59,/event_log,5914.0,5938.6628,5940.4836,24.6628,160,0,1,0,27.2661,206.6183,sync_tick,,
M2,59,/system_health,5916.0,5940.3243,5941.1576,24.3243,293,0,1,0,27.2661,206.6183,system_ok,,
M2,60,/camera/image_raw,6019.5979,6055.1471,6057.1214,35.5492,218,0,1,0,27.49,201.9646,rgb_frame,,
M2,60,/audio/stream,5997.0666,6026.7065,6029.5128,29.64,242,0,1,0,27.49,201.9646,wav_chunk,,
M2,60,/robot_pose,5991.6662,6020.0311,6022.072,28.3649,179,0,1,0,27.49,201.9646,pose_state,,
M2,60,/head_cmd,6010.0,6041.9399,6042.7105,31.9399,229,0,1,0,27.49,201.9646,gaze_adjust,,
M2,60,/speech_cmd,6012.0,6045.3893,6047.8318,33.3893,291,0,1,0,27.49,201.9646,comfort_prompt,,
M2,60,/event_log,6014.0,6044.0916,6047.2274,30.0916,311,0,1,0,27.49,201.9646,sync_tick,,
M2,60,/system_health,6016.0,6048.1364,6051.0784,32.1364,301,0,1,0,27.49,201.9646,system_ok,,
M2,61,/camera/image_raw,6096.9238,6121.7208,6123.1957,24.7971,283,0,1,0,27.1007,207.0533,rgb_frame,,
M2,61,/audio/stream,6089.2488,6117.5065,6118.1979,28.2577,278,0,1,0,27.1007,207.0533,wav_chunk,,
M2,61,/robot_pose,6102.1018,6123.2345,6124.6783,21.1327,337,0,1,0,27.1007,207.0533,pose_state,,
M2,61,/head_cmd,6110.0,6145.8419,6147.0694,35.8419,236,0,1,0,27.1007,207.0533,gaze_adjust,,
M2,61,/speech_cmd,6112.0,6140.7129,6144.3378,28.7129,226,0,1,0,27.1007,207.0533,comfort_prompt,,
M2,61,/event_log,6114.0,6140.6348,6144.0738,26.6348,233,0,1,0,27.1007,207.0533,sync_tick,,
M2,61,/system_health,6116.0,6147.4312,6148.4495,31.4312,245,0,1,0,27.1007,207.0533,system_ok,,
M2,62,/camera/image_raw,6188.3828,6214.2854,6216.3089,25.9026,274,0,1,0,26.4451,203.1065,rgb_frame,,
M2,62,/audio/stream,6191.5565,6224.3858,6224.4857,32.8292,206,0,1,0,26.4451,203.1065,wav_chunk,,
M2,62,/robot_pose,6204.196,6233.73,6235.8509,29.534,280,0,1,0,26.4451,203.1065,pose_state,,
M2,62,/head_cmd,6210.0,6239.9677,6241.9238,29.9677,224,0,1,0,26.4451,203.1065,gaze_adjust,,
M2,62,/speech_cmd,6212.0,6239.9156,6243.0346,27.9156,212,0,1,0,26.4451,203.1065,comfort_prompt,,
M2,62,/event_log,6214.0,6242.6464,6244.993,28.6464,349,0,1,0,26.4451,203.1065,sync_tick,,
M2,62,/system_health,6216.0,6243.6963,6246.6634,27.6963,329,0,1,0,26.4451,203.1065,system_ok,,
M2,63,/camera/image_raw,6299.5537,6327.6265,6330.0147,28.0728,188,0,1,0,26.2186,206.3919,rgb_frame,,
M2,63,/audio/stream,6298.3142,6321.593,6325.5078,23.2788,245,0,1,0,26.2186,206.3919,wav_chunk,,
M2,63,/robot_pose,6298.3547,6322.4044,6325.7493,24.0496,272,0,1,0,26.2186,206.3919,pose_state,,
M2,63,/head_cmd,6310.0,6339.4614,6341.5509,29.4614,236,0,1,0,26.2186,206.3919,gaze_adjust,,
M2,63,/speech_cmd,6312.0,6338.4704,6339.5642,26.4704,250,0,1,0,26.2186,206.3919,comfort_prompt,,
M2,63,/event_log,6314.0,6342.3329,6346.0132,28.3329,261,0,1,0,26.2186,206.3919,sync_tick,,
M2,63,/system_health,6316.0,6333.812,6335.9368,17.812,420,0,1,0,26.2186,206.3919,system_ok,,
M2,64,/camera/image_raw,6406.0646,6433.1773,6435.4505,27.1127,143,0,1,0,25.6838,200.2093,rgb_frame,,
M2,64,/audio/stream,6393.5129,6417.4225,6419.6307,23.9096,231,0,1,0,25.6838,200.2093,wav_chunk,,
M2,64,/robot_pose,6402.9555,6433.041,6434.2692,30.0854,298,0,1,0,25.6838,200.2093,pose_state,,
M2,64,/head_cmd,6410.0,6433.7712,6437.2854,23.7712,153,0,1,0,25.6838,200.2093,gaze_adjust,,
M2,64,/speech_cmd,6412.0,6436.136,6438.6699,24.136,355,0,1,0,25.6838,200.2093,comfort_prompt,,
M2,64,/event_log,6414.0,6443.7664,6446.4167,29.7664,257,0,1,0,25.6838,200.2093,sync_tick,,
M2,64,/system_health,6416.0,6440.4006,6442.2085,24.4006,183,0,1,0,25.6838,200.2093,system_ok,,
M2,65,/camera/image_raw,6491.049,6520.6944,6522.5034,29.6453,340,0,1,0,26.8515,200.3549,rgb_frame,,
M2,65,/audio/stream,6503.214,6532.9687,6536.1573,29.7547,210,0,1,0,26.8515,200.3549,wav_chunk,,
M2,65,/robot_pose,6494.3841,6523.0685,6524.4836,28.6844,231,0,1,0,26.8515,200.3549,pose_state,,
M2,65,/head_cmd,6510.0,6537.4114,6539.0307,27.4114,183,0,1,0,26.8515,200.3549,gaze_adjust,,
M2,65,/speech_cmd,6512.0,6534.8057,6535.1339,22.8057,192,0,1,0,26.8515,200.3549,comfort_prompt,,
M2,65,/event_log,6514.0,6544.9698,6545.891,30.9698,173,0,1,0,26.8515,200.3549,sync_tick,,
M2,65,/system_health,6516.0,6551.6234,6553.3142,35.6234,275,0,1,0,26.8515,200.3549,system_ok,,
M2,66,/camera/image_raw,6604.4962,6642.8309,6643.755,38.3347,193,0,1,0,26.2458,199.469,rgb_frame,,
M2,66,/audio/stream,6605.3002,6629.6872,6630.6899,24.387,337,0,1,0,26.2458,199.469,wav_chunk,,
M2,66,/robot_pose,6592.3884,6630.6276,6632.447,38.2392,176,0,1,0,26.2458,199.469,pose_state,,
M2,66,/head_cmd,6610.0,6629.6017,6631.6064,19.6017,237,0,1,0,26.2458,199.469,gaze_adjust,,
M2,66,/speech_cmd,6612.0,6637.9442,6640.3213,25.9442,279,0,1,0,26.2458,199.469,comfort_prompt,,
M2,66,/event_log,6614.0,6643.8417,6645.7888,29.8417,189,0,1,0,26.2458,199.469,sync_tick,,
M2,66,/system_health,6616.0,6647.2127,6649.4228,31.2127,309,0,1,0,26.2458,199.469,system_ok,,
M2,67,/camera/image_raw,6705.5305,6737.5801,6740.0611,32.0496,321,0,1,0,25.6689,201.0425,rgb_frame,,
M2,67,/audio/stream,6688.6259,6719.2404,6721.6073,30.6145,327,0,1,0,25.6689,201.0425,wav_chunk,,
M2,67,/robot_pose,6692.8289,6723.7364,6725.9908,30.9075,344,0,1,0,25.6689,201.0425,pose_state,,
M2,67,/head_cmd,6710.0,6739.4893,6741.4458,29.4893,205,0,1,0,25.6689,201.0425,gaze_adjust,,
M2,67,/speech_cmd,6712.0,6743.8407,6747.0303,31.8407,252,0,1,0,25.6689,201.0425,comfort_prompt,,
M2,67,/event_log,6714.0,6748.2602,6748.8842,34.2602,252,0,1,0,25.6689,201.0425,sync_tick,,
M2,67,/system_health,6716.0,6744.8682,6746.4866,28.8682,399,0,1,0,25.6689,201.0425,system_ok,,
M2,68,/camera/image_raw,6799.5367,6830.8766,6832.5735,31.34,206,0,1,0,24.2969,201.8724,rgb_frame,,
M2,68,/audio/stream,6796.7382,6829.3833,6832.6555,32.6451,287,0,1,0,24.2969,201.8724,wav_chunk,,
M2,68,/robot_pose,6800.1298,6825.7163,6827.7248,25.5865,207,0,1,0,24.2969,201.8724,pose_state,,
M2,68,/head_cmd,6810.0,6833.4279,6834.7924,23.4279,218,0,1,0,24.2969,201.8724,gaze_adjust,,
M2,68,/speech_cmd,6812.0,6835.2681,6836.2172,23.2681,269,0,1,0,24.2969,201.8724,comfort_prompt,,
M2,68,/event_log,6814.0,6842.3454,6845.906,28.3454,215,0,1,0,24.2969,201.8724,sync_tick,,
M2,68,/system_health,6816.0,6844.5914,6847.0416,28.5914,240,0,1,0,24.2969,201.8724,system_ok,,
M2,69,/camera/image_raw,6905.2103,6927.2871,6928.8424,22.0768,218,0,1,0,26.2188,202.9989,rgb_frame,,
M2,69,/audio/stream,6906.2018,6929.2537,6931.8057,23.0519,327,0,1,0,26.2188,202.9989,wav_chunk,,
M2,69,/robot_pose,6901.6371,6925.5526,6927.9793,23.9155,193,0,1,0,26.2188,202.9989,pose_state,,
M2,69,/head_cmd,6910.0,6936.3281,6937.9758,26.3281,292,0,1,0,26.2188,202.9989,gaze_adjust,,
M2,69,/speech_cmd,6912.0,6936.8326,6939.8419,24.8326,241,0,1,0,26.2188,202.9989,comfort_prompt,,
M2,69,/event_log,6914.0,6938.9494,6940.1467,24.9494,271,0,1,0,26.2188,202.9989,sync_tick,,
M2,69,/system_health,6916.0,6947.1286,6949.5473,31.1286,390,0,1,0,26.2188,202.9989,system_ok,,
M2,70,/camera/image_raw,7010.0085,7043.1699,7045.6592,33.1614,271,0,1,0,27.0167,201.6535,rgb_frame,,
M2,70,/audio/stream,6997.5398,7028.7838,7032.3621,31.2441,266,0,1,0,27.0167,201.6535,wav_chunk,,
M2,70,/robot_pose,6998.4099,7026.4539,7029.8609,28.0441,314,0,1,0,27.0167,201.6535,pose_state,,
M2,70,/head_cmd,7010.0,7037.2123,7039.4165,27.2123,267,0,1,0,27.0167,201.6535,gaze_adjust,,
M2,70,/speech_cmd,7012.0,7041.9435,7043.0582,29.9435,163,0,1,0,27.0167,201.6535,comfort_prompt,,
M2,70,/event_log,7014.0,7038.9467,7040.3749,24.9467,217,0,1,0,27.0167,201.6535,sync_tick,,
M2,70,/system_health,7016.0,7047.0351,7049.0999,31.0351,267,0,1,0,27.0167,201.6535,system_ok,,
M2,71,/camera/image_raw,7091.4299,7120.4573,7124.4164,29.0274,254,0,1,0,27.1544,201.9712,rgb_frame,,
M2,71,/audio/stream,7096.3069,7121.9149,7123.9759,25.608,261,0,1,0,27.1544,201.9712,wav_chunk,,
M2,71,/robot_pose,7102.9363,7130.7124,7132.8873,27.7761,169,0,1,0,27.1544,201.9712,pose_state,,
M2,71,/head_cmd,7110.0,7134.5302,7136.6108,24.5302,246,0,1,0,27.1544,201.9712,gaze_adjust,,
M2,71,/speech_cmd,7112.0,7138.116,7140.1744,26.116,259,0,1,0,27.1544,201.9712,comfort_prompt,,
M2,71,/event_log,7114.0,7145.9384,7148.0591,31.9384,279,0,1,0,27.1544,201.9712,sync_tick,,
M2,71,/system_health,7116.0,7142.2144,7144.872,26.2144,278,0,1,0,27.1544,201.9712,system_ok,,
M2,72,/camera/image_raw,7206.0607,7237.6888,7239.3671,31.6281,218,0,1,0,26.3917,204.6858,rgb_frame,,
M2,72,/audio/stream,7205.7077,7233.8075,7236.3397,28.0998,206,0,1,0,26.3917,204.6858,wav_chunk,,
M2,72,/robot_pose,7202.9437,7230.0187,7232.1435,27.075,123,0,1,0,26.3917,204.6858,pose_state,,
M2,72,/head_cmd,7210.0,7236.4957,7238.5698,26.4957,246,0,1,0,26.3917,204.6858,gaze_adjust,,
M2,72,/speech_cmd,7212.0,7245.0377,7246.2651,33.0377,206,0,1,0,26.3917,204.6858,comfort_prompt,,
M2,72,/event_log,7214.0,7230.9253,7232.7405,16.9253,232,0,1,0,26.3917,204.6858,sync_tick,,
M2,72,/system_health,7216.0,7241.3341,7244.4203,25.3341,307,0,1,0,26.3917,204.6858,system_ok,,
M2,73,/camera/image_raw,7300.545,7321.6515,7323.4985,21.1065,301,0,1,0,26.4783,201.7088,rgb_frame,,
M2,73,/audio/stream,7297.0351,7334.1128,7336.362,37.0777,210,0,1,0,26.4783,201.7088,wav_chunk,,
M2,73,/robot_pose,7305.1309,7328.3626,7331.0042,23.2316,150,0,1,0,26.4783,201.7088,pose_state,,
M2,73,/head_cmd,7310.0,7340.1729,7343.0271,30.1729,282,0,1,0,26.4783,201.7088,gaze_adjust,,
M2,73,/speech_cmd,7312.0,7339.0929,7341.7448,27.0929,266,0,1,0,26.4783,201.7088,comfort_prompt,,
M2,73,/event_log,7314.0,7338.859,7342.5393,24.859,234,0,1,0,26.4783,201.7088,sync_tick,,
M2,73,/system_health,7316.0,7347.0745,7347.3396,31.0745,332,0,1,0,26.4783,201.7088,system_ok,,
M2,74,/camera/image_raw,7410.2813,7440.675,7442.2281,30.3936,219,0,1,0,27.1144,202.2002,rgb_frame,,
M2,74,/audio/stream,7400.2387,7432.9516,7435.9313,32.7129,213,0,1,0,27.1144,202.2002,wav_chunk,,
M2,74,/robot_pose,7402.7939,7428.0647,7429.7482,25.2708,299,0,1,0,27.1144,202.2002,pose_state,,
M2,74,/head_cmd,7410.0,7434.2052,7436.6906,24.2052,300,0,1,0,27.1144,202.2002,gaze_adjust,,
M2,74,/speech_cmd,7412.0,7439.8521,7442.8602,27.8521,237,0,1,0,27.1144,202.2002,comfort_prompt,,
M2,74,/event_log,7414.0,7441.3497,7442.7679,27.3497,317,0,1,0,27.1144,202.2002,sync_tick,,
M2,74,/system_health,7416.0,7441.139,7443.6189,25.139,251,0,1,0,27.1144,202.2002,system_ok,,
M2,75,/camera/image_raw,7492.6305,7522.5659,7524.649,29.9354,463,0,1,0,26.7218,201.1744,rgb_frame,,
M2,75,/audio/stream,7495.1272,7524.9817,7526.8772,29.8546,341,0,1,0,26.7218,201.1744,wav_chunk,,
M2,75,/robot_pose,7506.9144,7528.2643,7530.5397,21.3499,375,0,1,0,26.7218,201.1744,pose_state,,
M2,75,/head_cmd,7510.0,7538.2493,7539.0626,28.2493,232,0,1,0,26.7218,201.1744,gaze_adjust,,
M2,75,/speech_cmd,7512.0,7546.5321,7549.033,34.5321,205,0,1,0,26.7218,201.1744,comfort_prompt,,
M2,75,/event_log,7514.0,7539.9731,7541.7253,25.9731,277,0,1,0,26.7218,201.1744,sync_tick,,
M2,75,/system_health,7516.0,7550.0668,7553.1088,34.0668,283,0,1,0,26.7218,201.1744,system_ok,,
M2,76,/camera/image_raw,7590.6785,7620.4899,7621.7798,29.8114,194,0,1,0,25.02,203.3684,rgb_frame,,
M2,76,/audio/stream,7589.3765,7617.5948,7620.1977,28.2183,319,0,1,0,25.02,203.3684,wav_chunk,,
M2,76,/robot_pose,7602.6663,7633.6892,7635.9482,31.023,211,0,1,0,25.02,203.3684,pose_state,,
M2,76,/head_cmd,7610.0,7634.3111,7636.1024,24.3111,280,0,1,0,25.02,203.3684,gaze_adjust,,
M2,76,/speech_cmd,7612.0,7641.9413,7642.4613,29.9413,208,0,1,0,25.02,203.3684,comfort_prompt,,
M2,76,/event_log,7614.0,7647.4128,7649.6762,33.4128,170,0,1,0,25.02,203.3684,sync_tick,,
M2,76,/system_health,7616.0,7654.0181,7656.1949,38.0181,279,0,1,0,25.02,203.3684,system_ok,,
M2,77,/camera/image_raw,7702.7967,7733.8566,7736.5176,31.0599,195,0,1,0,28.8338,206.809,rgb_frame,,
M2,77,/audio/stream,7697.0592,7729.9415,7731.467,32.8823,272,0,1,0,28.8338,206.809,wav_chunk,,
M2,77,/robot_pose,7696.3621,7717.5767,7718.144,21.2146,275,0,1,0,28.8338,206.809,pose_state,,
M2,77,/head_cmd,7710.0,7734.5357,7735.1444,24.5357,288,0,1,0,28.8338,206.809,gaze_adjust,,
M2,77,/speech_cmd,7712.0,7748.2525,7751.5641,36.2525,240,0,1,0,28.8338,206.809,comfort_prompt,,
M2,77,/event_log,7714.0,7741.8075,7744.7177,27.8075,323,0,1,0,28.8338,206.809,sync_tick,,
M2,77,/system_health,7716.0,7742.398,7744.6253,26.398,274,0,1,0,28.8338,206.809,system_ok,,
M2,78,/camera/image_raw,7803.8771,7833.3798,7836.9551,29.5027,232,0,1,0,28.0178,207.3867,rgb_frame,,
M2,78,/audio/stream,7798.9354,7833.0203,7835.6543,34.0849,452,0,1,0,28.0178,207.3867,wav_chunk,,
M2,78,/robot_pose,7799.3996,7822.2227,7823.8712,22.8231,281,0,1,0,28.0178,207.3867,pose_state,,
M2,78,/head_cmd,7810.0,7839.1819,7842.9421,29.1819,215,0,1,0,28.0178,207.3867,gaze_adjust,,
M2,78,/speech_cmd,7812.0,7843.2127,7846.3427,31.2127,298,0,1,0,28.0178,207.3867,comfort_prompt,,
